"","No.","Time","Source","Destination","Protocol","Length","Info","hostname","last_registration_req_at","platform","health","last_config_fetch_at","total_flows","cpu_load","current_sw_version","vrf_id","created_at","enable_pid_lookup"
"4349",465,19.806081,"72.14.213.102","192.168.3.131","TLSv1",296,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4350",466,19.80684,"72.14.213.102","192.168.3.131","TLSv1",99,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4351",467,19.806841,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52208 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4352",468,19.806841,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52209 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4353",474,19.807679,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52204 [FIN, ACK] Seq=2044 Ack=184 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4354",476,19.809517,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52205 [FIN, ACK] Seq=2044 Ack=184 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4355",478,19.810304,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52210 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4356",479,19.810305,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52211 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4357",480,19.810305,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52206 [FIN, ACK] Seq=2044 Ack=184 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4358",486,19.811896,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52202 [ACK] Seq=2331 Ack=2064 Win=9664 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4359",487,19.811897,"72.14.213.102","192.168.3.131","TLSv1",297,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4360",488,19.813272,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4361",490,19.814067,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4362",491,19.814068,"72.14.213.102","192.168.3.131","TLSv1",929,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4363",492,19.814069,"72.14.213.102","192.168.3.131","TLSv1",922,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4364",493,19.814069,"72.14.213.102","192.168.3.131","TLSv1",111,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4365",494,19.81407,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4366",496,19.814875,"72.14.213.102","192.168.3.131","TLSv1",535,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4367",497,19.814876,"72.14.213.102","192.168.3.131","TLSv1",110,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4368",498,19.814876,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4369",499,19.814877,"72.14.213.102","192.168.3.131","TLSv1",313,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4370",501,19.815665,"72.14.213.102","192.168.3.131","TLSv1",111,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4371",502,19.816421,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4372",503,19.816423,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4373",504,19.816424,"72.14.213.102","192.168.3.131","TLSv1",929,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4374",506,19.826517,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52207 [ACK] Seq=1 Ack=183 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4375",507,19.827761,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4376",508,19.828536,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4377",510,19.829326,"72.14.213.102","192.168.3.131","TLSv1",1373,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4378",511,19.829328,"72.14.213.102","192.168.3.131","TLSv1",111,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4379",513,19.830838,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4380",514,19.830841,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4381",515,19.830843,"72.14.213.102","192.168.3.131","TLSv1",1398,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4382",516,19.830847,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4383",518,19.831696,"72.14.213.102","192.168.3.131","TLSv1",1484,"Server Hello","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4384",519,19.831697,"72.14.213.102","192.168.3.131","TLSv1",667,"Certificate, Server Hello Done","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4385",521,19.83249,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4386",522,19.832491,"72.14.213.102","192.168.3.131","TLSv1",1373,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4387",523,19.832492,"72.14.213.102","192.168.3.131","TLSv1",110,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4388",527,19.833317,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4389",529,19.834097,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4390",530,19.834099,"72.14.213.102","192.168.3.131","TLSv1",150,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4391",532,19.834865,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52208 [ACK] Seq=1 Ack=395 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4392",533,19.834865,"72.14.213.102","192.168.3.131","TLSv1",1038,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4393",534,19.834866,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52209 [ACK] Seq=1 Ack=395 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4394",535,19.835627,"72.14.213.102","192.168.3.131","TLSv1",1087,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4395",536,19.835628,"72.14.213.102","192.168.3.131","TLSv1",207,"Server Hello, Change Cipher Spec, Encrypted Handshake Message","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4396",537,19.835629,"72.14.213.102","192.168.3.131","TLSv1",207,"Server Hello, Change Cipher Spec, Encrypted Handshake Message","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4397",540,19.836412,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52210 [ACK] Seq=1 Ack=395 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4398",542,19.837168,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52211 [ACK] Seq=1 Ack=395 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4399",543,19.837169,"72.14.213.102","192.168.3.131","TLSv1",207,"Server Hello, Change Cipher Spec, Encrypted Handshake Message","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4400",549,19.838678,"72.14.213.102","192.168.3.131","TLSv1",207,"Server Hello, Change Cipher Spec, Encrypted Handshake Message","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4401",558,19.853728,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52207 [FIN, ACK] Seq=2044 Ack=184 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4402",560,19.855309,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52212 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4403",563,19.856887,"72.14.213.102","192.168.3.131","TLSv1",99,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4404",565,19.859245,"72.14.213.102","192.168.3.131","TLSv1",99,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4405",566,19.859246,"72.14.213.102","192.168.3.131","TLSv1",99,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4406",569,19.860149,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52209 [FIN, ACK] Seq=199 Ack=479 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4407",570,19.86015,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52213 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4408",571,19.860151,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52208 [FIN, ACK] Seq=199 Ack=479 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4409",574,19.860959,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52214 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4410",577,19.862739,"72.14.213.102","192.168.3.131","TLSv1",110,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4411",578,19.863502,"72.14.213.102","192.168.3.131","TLSv1",1086,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4412",580,19.86429,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4413",581,19.865066,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4414",582,19.865067,"72.14.213.102","192.168.3.131","TLSv1",720,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4415",583,19.865067,"72.14.213.102","192.168.3.131","TLSv1",99,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4416",584,19.865067,"72.14.213.102","192.168.3.131","TCP",66,"443  >  52215 [SYN, ACK] Seq=0 Ack=1 Win=5720 Len=0 MSS=1430 SACK_PERM=1 WS=64","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4417",585,19.865068,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52211 [FIN, ACK] Seq=199 Ack=479 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4418",586,19.865069,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52210 [FIN, ACK] Seq=199 Ack=479 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4419",587,19.865069,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52202 [ACK] Seq=36944 Ack=2449 Win=9664 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4420",592,19.866715,"72.14.213.102","192.168.3.131","TLSv1",113,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4421",593,19.867469,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4422",594,19.867471,"72.14.213.102","192.168.3.131","TLSv1",1097,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4423",596,19.868257,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4424",597,19.869027,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4425",598,19.869028,"72.14.213.102","192.168.3.131","TLSv1",1373,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4426",600,19.86982,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4427",601,19.869823,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4428",603,19.870648,"72.14.213.102","192.168.3.131","TLSv1",1373,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4429",604,19.870649,"72.14.213.102","192.168.3.131","TLSv1",736,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4430",605,19.87065,"72.14.213.102","192.168.3.131","TLSv1",110,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4431",607,19.871469,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4432",608,19.87225,"72.14.213.102","192.168.3.131","TLSv1",1099,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4433",609,19.872253,"72.14.213.102","192.168.3.131","TLSv1",796,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4434",611,19.873133,"72.14.213.102","192.168.3.131","TLSv1",111,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4435",612,19.873902,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4436",613,19.873904,"72.14.213.102","192.168.3.131","TLSv1",1099,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4437",615,19.874733,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4438",616,19.874735,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4439",617,19.874737,"72.14.213.102","192.168.3.131","TLSv1",760,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4440",618,19.874738,"72.14.213.102","192.168.3.131","TLSv1",110,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4441",620,19.875559,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4442",621,19.876358,"72.14.213.102","192.168.3.131","TLSv1",1484,"Application Data [TCP segment of a reassembled PDU]","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4443",622,19.876359,"72.14.213.102","192.168.3.131","TLSv1",929,"Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4444",624,19.877156,"72.14.213.102","192.168.3.131","TLSv1",1401,"Application Data, Application Data","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4445",625,19.878745,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52212 [ACK] Seq=1 Ack=395 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4446",626,19.878746,"72.14.213.102","192.168.3.131","TLSv1",207,"Server Hello, Change Cipher Spec, Encrypted Handshake Message","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
"4447",630,19.882483,"72.14.213.102","192.168.3.131","TCP",60,"443  >  52213 [ACK] Seq=1 Ack=395 Win=6848 Len=0","RCDNPN307",1479500021,"CentOS-6.5","active",1479749745,544584,0.29399075,"1.103.1.8-1",676767,1479238149,TRUE
